date,close
1994-02-11,0.277375
1994-02-14,0.277375
1994-02-15,0.278318
1994-02-16,0.275599
1994-02-17,0.277375
1994-02-18,0.271691
1994-02-22,0.279184
1994-02-23,0.279184
1994-02-24,0.274419
1994-02-25,0.269951
1994-02-28,0.273517
1994-03-01,0.271691
1994-03-02,0.266945
1994-03-03,0.268154
1994-03-04,0.275599
1994-03-07,0.284035
1994-03-08,0.277375
1994-03-09,0.281325
1994-03-10,0.279184
1994-03-11,0.279184
1994-03-14,0.285783
1994-03-15,0.281894
1994-03-16,0.275599
1994-03-17,0.273517
1994-03-18,0.272975
1994-03-21,0.266288
1994-03-22,0.262429
1994-03-23,0.263341
1994-03-24,0.259452
1994-03-25,0.245564
1994-03-28,0.249228
1994-03-29,0.245564
1994-03-30,0.243562
1994-03-31,0.249228
1994-04-04,0.249228
1994-04-05,0.251292
1994-04-06,0.251292
1994-04-07,0.250434
1994-04-08,0.251292
1994-04-11,0.251292
1994-04-12,0.239868
1994-04-13,0.238102
1994-04-14,0.236342
1994-04-15,0.226765
1994-04-18,0.22223
1994-04-19,0.217437
1994-04-20,0.211672
1994-04-21,0.22223
1994-04-22,0.223074
1994-04-25,0.232446
1994-04-26,0.234212
1994-04-28,0.226765
1994-04-29,0.224919
1994-05-02,0.232446
1994-05-03,0.226765
1994-05-04,0.247461
1994-05-05,0.246509
1994-05-06,0.242325
1994-05-09,0.234212
1994-05-10,0.232446
1994-05-11,0.226765
1994-05-12,0.222495
1994-05-13,0.224919
1994-05-16,0.221364
1994-05-17,0.220098
1994-05-18,0.229685
1994-05-19,0.240782
1994-05-20,0.232757
1994-05-23,0.228513
1994-05-24,0.230656
1994-05-25,0.234212
1994-05-26,0.228513
1994-05-27,0.224636
1994-05-31,0.219224
1994-06-01,0.211672
1994-06-02,0.205188
1994-06-03,0.207191
1994-06-06,0.205188
1994-06-07,0.20627
1994-06-08,0.195841
1994-06-09,0.202431
1994-06-10,0.198581
1994-06-13,0.202431
1994-06-14,0.202723
1994-06-15,0.208764
1994-06-16,0.197616
1994-06-17,0.198581
1994-06-20,0.203362
1994-06-21,0.194937
1994-06-22,0.196771
1994-06-23,0.188384
1994-06-24,0.19203
1994-06-27,0.196771
1994-06-28,0.200612
1994-06-29,0.195841
1994-06-30,0.198581
1994-07-01,0.193079
1994-07-05,0.198581
1994-07-06,0.195841
1994-07-07,0.201171
1994-07-08,0.202723
1994-07-11,0.202431
1994-07-12,0.212585
1994-07-13,0.222495
1994-07-14,0.214746
1994-07-15,0.211672
1994-07-18,0.212585
1994-07-19,0.207547
1994-07-20,0.199708
1994-07-21,0.20999
1994-07-22,0.232446
1994-07-25,0.237531
1994-07-26,0.235115
1994-07-27,0.232757
1994-07-28,0.239062
1994-07-29,0.252546
1994-08-01,0.250434
1994-08-02,0.244201
1994-08-03,0.248346
1994-08-04,0.249228
1994-08-05,0.249228
1994-08-08,0.253117
1994-08-09,0.25191
1994-08-10,0.259452
1994-08-11,0.257344
1994-08-12,0.260611
1994-08-15,0.259452
1994-08-16,0.260611
1994-08-17,0.262429
1994-08-18,0.259452
1994-08-19,0.261535
1994-08-22,0.261535
1994-08-23,0.262429
1994-08-24,0.261535
1994-08-25,0.263018
1994-08-26,0.268154
1994-08-29,0.265336
1994-08-30,0.271691
1994-08-31,0.271089
1994-09-01,0.262429
1994-09-02,0.265336
1994-09-06,0.266622
1994-09-07,0.270757
1994-09-08,0.270757
1994-09-09,0.268154
1994-09-12,0.268154
1994-09-13,0.268743
1994-09-14,0.263341
1994-09-15,0.269951
1994-09-16,0.272975
1994-09-19,0.266288
1994-09-20,0.259138
1994-09-21,0.255839
1994-09-22,0.254019
1994-09-23,0.254296
1994-09-26,0.254296
1994-09-27,0.254019
1994-09-28,0.254019
1994-09-29,0.255839
1994-09-30,0.252546
1994-10-03,0.248346
1994-10-04,0.253117
1994-10-05,0.284035
1994-10-06,0.271691
1994-10-07,0.277375
1994-10-10,0.29142
1994-10-11,0.296872
1994-10-12,0.315838
1994-10-13,0.308314
1994-10-14,0.308314
1994-10-17,0.29811
1994-10-18,0.309148
1994-10-19,0.309148
1994-10-20,0.30743
1994-10-21,0.319412
1994-10-24,0.316733
1994-10-25,0.319412
1994-10-26,0.324176
1994-10-27,0.320561
1994-10-28,0.315838
1994-10-31,0.323685
1994-11-01,0.323362
1994-11-02,0.310386
1994-11-03,0.31131
1994-11-04,0.302881
1994-11-07,0.305613
1994-11-08,0.316733
1994-11-09,0.311938
1994-11-10,0.309786
1994-11-11,0.308314
1994-11-14,0.318477
1994-11-15,0.310386
1994-11-16,0.306938
1994-11-17,0.300015
1994-11-18,0.300015
1994-11-21,0.285783
1994-11-22,0.280401
1994-11-23,0.276531
1994-11-25,0.283112
1994-11-28,0.283732
1994-11-29,0.286667
1994-11-30,0.279184
1994-12-01,0.271089
1994-12-02,0.274077
1994-12-05,0.278625
1994-12-06,0.281639
1994-12-07,0.274419
1994-12-08,0.269068
1994-12-09,0.271691
1994-12-12,0.273517
1994-12-13,0.272975
1994-12-14,0.284035
1994-12-15,0.278318
1994-12-16,0.279184
1994-12-19,0.293328
1994-12-20,0.288582
1994-12-21,0.287945
1994-12-22,0.289527
1994-12-23,0.29142
1994-12-27,0.293328
1994-12-28,0.293328
1994-12-29,0.296351
1994-12-30,0.292346
1995-01-03,0.287945
1995-01-04,0.295439
1995-01-05,0.29142
1995-01-06,0.314904
1995-01-09,0.308933
1995-01-10,0.327534
1995-01-11,0.350595
1995-01-12,0.340399
1995-01-13,0.336433
1995-01-16,0.333536
1995-01-17,0.337377
1995-01-18,0.341883
1995-01-19,0.344024
1995-01-20,0.319412
1995-01-23,0.316733
1995-01-24,0.311938
1995-01-25,0.307107
1995-01-26,0.296351
1995-01-27,0.299032
1995-01-30,0.300791
1995-01-31,0.302881
1995-02-01,0.300791
1995-02-02,0.311938
1995-02-03,0.303412
1995-02-06,0.303412
1995-02-07,0.306223
1995-02-08,0.317341
1995-02-09,0.326924
1995-02-10,0.328124
1995-02-13,0.328124
1995-02-14,0.321759
1995-02-15,0.319117
1995-02-16,0.323685
1995-02-17,0.318477
1995-02-21,0.30743
1995-02-22,0.306223
1995-02-23,0.301164
1995-02-24,0.292346
1995-02-27,0.286667
1995-02-28,0.296351
1995-03-01,0.300015
1995-03-02,0.300015
1995-03-03,0.301735
1995-03-06,0.29811
1995-03-07,0.287286
1995-03-08,0.296617
1995-03-09,0.29811
1995-03-10,0.296351
1995-03-13,0.285783
1995-03-14,0.262429
1995-03-15,0.262429
1995-03-16,0.264245
1995-03-17,0.263341
1995-03-20,0.264245
1995-03-21,0.271691
1995-03-22,0.285488
1995-03-23,0.278318
1995-03-24,0.283112
1995-03-27,0.278625
1995-03-28,0.257941
1995-03-29,0.257941
1995-03-30,0.265336
1995-03-31,0.264245
1995-04-03,0.266288
1995-04-04,0.254019
1995-04-05,0.260611
1995-04-06,0.275599
1995-04-07,0.275599
1995-04-10,0.274419
1995-04-11,0.283112
1995-04-12,0.292346
1995-04-13,0.286667
1995-04-17,0.287945
1995-04-18,0.281325
1995-04-19,0.272975
1995-04-20,0.281894
1995-04-21,0.293328
1995-04-24,0.292346
1995-04-25,0.283112
1995-04-26,0.286667
1995-04-27,0.284035
1995-04-28,0.286667
1995-05-01,0.286667
1995-05-02,0.285783
1995-05-03,0.285783
1995-05-04,0.288582
1995-05-05,0.29142
1995-05-08,0.303412
1995-05-09,0.309148
1995-05-10,0.310731
1995-05-11,0.30743
1995-05-12,0.326924
1995-05-15,0.326924
1995-05-16,0.328124
1995-05-17,0.3299
1995-05-18,0.325441
1995-05-19,0.320561
1995-05-22,0.330764
1995-05-23,0.329057
1995-05-24,0.326266
1995-05-25,0.325441
1995-05-26,0.31999
1995-05-30,0.314904
1995-05-31,0.311634
1995-06-01,0.316152
1995-06-02,0.315838
1995-06-05,0.326266
1995-06-06,0.3299
1995-06-07,0.323362
1995-06-08,0.321759
1995-06-09,0.326266
1995-06-12,0.331072
1995-06-13,0.3299
1995-06-14,0.326924
1995-06-15,0.326924
1995-06-16,0.329057
1995-06-19,0.332926
1995-06-20,0.355387
1995-06-21,0.370394
1995-06-22,0.368313
1995-06-23,0.365564
1995-06-26,0.360838
1995-06-27,0.347895
1995-06-28,0.349398
1995-06-29,0.354192
1995-06-30,0.348209
1995-07-03,0.351785
1995-07-05,0.348532
1995-07-06,0.352384
1995-07-07,0.364413
1995-07-10,0.364413
1995-07-11,0.353288
1995-07-12,0.352384
1995-07-13,0.35696
1995-07-14,0.365564
1995-07-17,0.367379
1995-07-18,0.360838
1995-07-19,0.341303
1995-07-20,0.352993
1995-07-21,0.328124
1995-07-24,0.340399
1995-07-25,0.343121
1995-07-26,0.340399
1995-07-27,0.351195
1995-07-28,0.341303
1995-07-31,0.337377
1995-08-01,0.326266
1995-08-02,0.332926
1995-08-03,0.337377
1995-08-04,0.33164
1995-08-07,0.325441
1995-08-08,0.318477
1995-08-09,0.323362
1995-08-10,0.320561
1995-08-11,0.323076
1995-08-14,0.325441
1995-08-15,0.330453
1995-08-16,0.333536
1995-08-17,0.334449
1995-08-18,0.336433
1995-08-21,0.330764
1995-08-22,0.335549
1995-08-23,0.341303
1995-08-24,0.343121
1995-08-25,0.335549
1995-08-28,0.322448
1995-08-29,0.323362
1995-08-30,0.325441
1995-08-31,0.322448
1995-09-01,0.321759
1995-09-05,0.326266
1995-09-06,0.328124
1995-09-07,0.335549
1995-09-08,0.335549
1995-09-11,0.33164
1995-09-12,0.321759
1995-09-13,0.31792
1995-09-14,0.300015
1995-09-15,0.269068
1995-09-18,0.27506
1995-09-19,0.275599
1995-09-20,0.274419
1995-09-21,0.277375
1995-09-22,0.278005
1995-09-25,0.281325
1995-09-26,0.280401
1995-09-27,0.271691
1995-09-28,0.283112
1995-09-29,0.279184
1995-10-02,0.281894
1995-10-03,0.281894
1995-10-04,0.272975
1995-10-05,0.273517
1995-10-06,0.267545
1995-10-09,0.2612
1995-10-10,0.260042
1995-10-11,0.261535
1995-10-12,0.264754
1995-10-13,0.269951
1995-10-16,0.270757
1995-10-17,0.274419
1995-10-18,0.280401
1995-10-19,0.260611
1995-10-20,0.263341
1995-10-23,0.263341
1995-10-24,0.263341
1995-10-25,0.260611
1995-10-26,0.261535
1995-10-27,0.260611
1995-10-30,0.264245
1995-10-31,0.272339
1995-11-01,0.274419
1995-11-02,0.274419
1995-11-03,0.273517
1995-11-06,0.285783
1995-11-07,0.296872
1995-11-08,0.29142
1995-11-09,0.295439
1995-11-10,0.29811
1995-11-13,0.306577
1995-11-14,0.31131
1995-11-15,0.30743
1995-11-16,0.299318
1995-11-17,0.300791
1995-11-20,0.289527
1995-11-21,0.289527
1995-11-22,0.289527
1995-11-24,0.301164
1995-11-27,0.295439
1995-11-28,0.300015
1995-11-29,0.294191
1995-11-30,0.285783
1995-12-01,0.281894
1995-12-04,0.296351
1995-12-05,0.296351
1995-12-06,0.290556
1995-12-07,0.28921
1995-12-08,0.295439
1995-12-11,0.289527
1995-12-12,0.284939
1995-12-13,0.287945
1995-12-14,0.286667
1995-12-15,0.264245
1995-12-18,0.241765
1995-12-19,0.245564
1995-12-20,0.244484
1995-12-21,0.243562
1995-12-22,0.241765
1995-12-26,0.240488
1995-12-27,0.242951
1995-12-28,0.239868
1995-12-29,0.239062
1996-01-02,0.240782
1996-01-03,0.240782
1996-01-04,0.236658
1996-01-05,0.256683
1996-01-08,0.259452
1996-01-09,0.245564
1996-01-10,0.256683
1996-01-11,0.262429
1996-01-12,0.254019
1996-01-15,0.255839
1996-01-16,0.259138
1996-01-17,0.254954
1996-01-18,0.239615
1996-01-19,0.223997
1996-01-22,0.228513
1996-01-23,0.237305
1996-01-24,0.241765
1996-01-25,0.226765
1996-01-26,0.229685
1996-01-29,0.21834
1996-01-30,0.204923
1996-01-31,0.207191
1996-02-01,0.212585
1996-02-02,0.219224
1996-02-05,0.219224
1996-02-06,0.22223
1996-02-07,0.211672
1996-02-08,0.20902
1996-02-09,0.208136
1996-02-12,0.212585
1996-02-13,0.210887
1996-02-14,0.207191
1996-02-15,0.20999
1996-02-16,0.20627
1996-02-20,0.217437
1996-02-21,0.22223
1996-02-22,0.223997
1996-02-23,0.223997
1996-02-26,0.221364
1996-02-27,0.214746
1996-02-28,0.208136
1996-02-29,0.20627
1996-03-01,0.201526
1996-03-04,0.196771
1996-03-05,0.199708
1996-03-06,0.196133
1996-03-07,0.193717
1996-03-08,0.194937
1996-03-11,0.194042
1996-03-12,0.193717
1996-03-13,0.193079
1996-03-14,0.192322
1996-03-15,0.194042
1996-03-18,0.195841
1996-03-19,0.193079
1996-03-20,0.1892
1996-03-21,0.188384
1996-03-22,0.190104
1996-03-25,0.179969
1996-03-26,0.179084
1996-03-27,0.1892
1996-03-28,0.181146
1996-03-29,0.184152
1996-04-01,0.19139
1996-04-02,0.187402
1996-04-03,0.184152
1996-04-04,0.18087
1996-04-08,0.182619
1996-04-09,0.194937
1996-04-10,0.194937
1996-04-11,0.193079
1996-04-12,0.19139
1996-04-15,0.193079
1996-04-16,0.194042
1996-04-17,0.1892
1996-04-18,0.185714
1996-04-19,0.187726
1996-04-22,0.188384
1996-04-23,0.185714
1996-04-24,0.181697
1996-04-25,0.186558
1996-04-26,0.185714
1996-04-29,0.185714
1996-04-30,0.182619
1996-05-01,0.182619
1996-05-02,0.178141
1996-05-03,0.179084
1996-05-06,0.192322
1996-05-07,0.201526
1996-05-08,0.200612
1996-05-09,0.195841
1996-05-10,0.204315
1996-05-13,0.202723
1996-05-14,0.20627
1996-05-15,0.213487
1996-05-16,0.212585
1996-05-17,0.207191
1996-05-20,0.209678
1996-05-21,0.203362
1996-05-22,0.19525
1996-05-23,0.196771
1996-05-24,0.200612
1996-05-28,0.197616
1996-05-29,0.186558
1996-05-30,0.19139
1996-05-31,0.195841
1996-06-03,0.185714
1996-06-04,0.181146
1996-06-05,0.188384
1996-06-06,0.181697
1996-06-07,0.182619
1996-06-10,0.18087
1996-06-11,0.179969
1996-06-12,0.181697
1996-06-13,0.18473
1996-06-14,0.179673
1996-06-17,0.177307
1996-06-18,0.170667
1996-06-19,0.173346
1996-06-20,0.170667
1996-06-21,0.169751
1996-06-24,0.166689
1996-06-25,0.154825
1996-06-26,0.149031
1996-06-27,0.154825
1996-06-28,0.157487
1996-07-01,0.161306
1996-07-02,0.157487
1996-07-03,0.145201
1996-07-05,0.14636
1996-07-08,0.143393
1996-07-09,0.142413
1996-07-10,0.140632
1996-07-11,0.134024
1996-07-12,0.13531
1996-07-15,0.128659
1996-07-16,0.126558
1996-07-17,0.126558
1996-07-18,0.156583
1996-07-19,0.155659
1996-07-22,0.151772
1996-07-23,0.153508
1996-07-24,0.156249
1996-07-25,0.157487
1996-07-26,0.164992
1996-07-29,0.166689
1996-07-30,0.160118
1996-07-31,0.164992
1996-08-01,0.159226
1996-08-02,0.162241
1996-08-05,0.157487
1996-08-06,0.161306
1996-08-07,0.167642
1996-08-08,0.165905
1996-08-09,0.173346
1996-08-12,0.172445
1996-08-13,0.168487
1996-08-14,0.170667
1996-08-15,0.166689
1996-08-16,0.168487
1996-08-19,0.177307
1996-08-20,0.176362
1996-08-21,0.172445
1996-08-22,0.174211
1996-08-23,0.179084
1996-08-26,0.18087
1996-08-27,0.186262
1996-08-28,0.186558
1996-08-29,0.183551
1996-08-30,0.181697
1996-09-03,0.18087
1996-09-04,0.18087
1996-09-05,0.171522
1996-09-06,0.172445
1996-09-09,0.164992
1996-09-10,0.161306
1996-09-11,0.158369
1996-09-12,0.152645
1996-09-13,0.157487
1996-09-16,0.167642
1996-09-17,0.172445
1996-09-18,0.176362
1996-09-19,0.175166
1996-09-20,0.171522
1996-09-23,0.167642
1996-09-24,0.168487
1996-09-25,0.167642
1996-09-26,0.167642
1996-09-27,0.167308
1996-09-30,0.166128
1996-10-01,0.18473
1996-10-02,0.177307
1996-10-03,0.167642
1996-10-04,0.171246
1996-10-07,0.173346
1996-10-08,0.174211
1996-10-09,0.172445
1996-10-10,0.181146
1996-10-11,0.181697
1996-10-14,0.1892
1996-10-15,0.1892
1996-10-16,0.193079
1996-10-17,0.197616
1996-10-18,0.199119
1996-10-21,0.192322
1996-10-22,0.186558
1996-10-23,0.185714
1996-10-24,0.185714
1996-10-25,0.183551
1996-10-28,0.183551
1996-10-29,0.174211
1996-10-30,0.171522
1996-10-31,0.172445
1996-11-01,0.181697
1996-11-04,0.182619
1996-11-05,0.19139
1996-11-06,0.19139
1996-11-07,0.194042
1996-11-08,0.196771
1996-11-11,0.194937
1996-11-12,0.1892
1996-11-13,0.191712
1996-11-14,0.192322
1996-11-15,0.187402
1996-11-18,0.185714
1996-11-19,0.186558
1996-11-20,0.187402
1996-11-21,0.183551
1996-11-22,0.1892
1996-11-25,0.187402
1996-11-26,0.181697
1996-11-27,0.183551
1996-11-29,0.18087
1996-12-02,0.188384
1996-12-03,0.188384
1996-12-04,0.187402
1996-12-05,0.187402
1996-12-06,0.188384
1996-12-09,0.187402
1996-12-10,0.183551
1996-12-11,0.179969
1996-12-12,0.179084
1996-12-13,0.174211
1996-12-16,0.169751
1996-12-17,0.168487
1996-12-18,0.173346
1996-12-19,0.166689
1996-12-20,0.176362
1996-12-23,0.174211
1996-12-24,0.173346
1996-12-26,0.172445
1996-12-27,0.173346
1996-12-30,0.163174
1996-12-31,0.156583
1997-01-02,0.157487
1997-01-03,0.163174
1997-01-06,0.134024
1997-01-07,0.131382
1997-01-08,0.132284
1997-01-09,0.13314
1997-01-10,0.136753
1997-01-13,0.135869
1997-01-14,0.134024
1997-01-15,0.12925
1997-01-16,0.125654
1997-01-17,0.125654
1997-01-20,0.127128
1997-01-21,0.12925
1997-01-22,0.128659
1997-01-23,0.12925
1997-01-24,0.126558
1997-01-27,0.124821
1997-01-28,0.124821
1997-01-29,0.124821
1997-01-30,0.125654
1997-01-31,0.124821
1997-02-03,0.122316
1997-02-04,0.115449
1997-02-05,0.114253
1997-02-06,0.119998
1997-02-07,0.118771
1997-02-10,0.116933
1997-02-11,0.1176
1997-02-12,0.118182
1997-02-13,0.120843
1997-02-14,0.122316
1997-02-18,0.134024
1997-02-19,0.132284
1997-02-20,0.127403
1997-02-21,0.12266
1997-02-24,0.124821
1997-02-25,0.126558
1997-02-26,0.128316
1997-02-27,0.127403
1997-02-28,0.121707
1997-03-03,0.120843
1997-03-04,0.123603
1997-03-05,0.127403
1997-03-06,0.124821
1997-03-07,0.123603
1997-03-10,0.124821
1997-03-11,0.12266
1997-03-12,0.121707
1997-03-13,0.12266
1997-03-14,0.124183
1997-03-17,0.123603
1997-03-18,0.121707
1997-03-19,0.120843
1997-03-20,0.12925
1997-03-21,0.124821
1997-03-24,0.123603
1997-03-25,0.123603
1997-03-26,0.125654
1997-03-27,0.139797
1997-03-31,0.136753
1997-04-01,0.131382
1997-04-02,0.134996
1997-04-03,0.141488
1997-04-04,0.144226
1997-04-07,0.14636
1997-04-08,0.143393
1997-04-09,0.142413
1997-04-10,0.141488
1997-04-11,0.136753
1997-04-14,0.140632
1997-04-15,0.138254
1997-04-16,0.139209
1997-04-17,0.142413
1997-04-18,0.137648
1997-04-21,0.134996
1997-04-22,0.138553
1997-04-23,0.135869
1997-04-24,0.134024
1997-04-25,0.131382
1997-04-28,0.132284
1997-04-29,0.132541
1997-04-30,0.127403
1997-05-01,0.127403
1997-05-02,0.127403
1997-05-05,0.127403
1997-05-06,0.126558
1997-05-07,0.123603
1997-05-08,0.127403
1997-05-09,0.127728
1997-05-12,0.131626
1997-05-13,0.131626
1997-05-14,0.132541
1997-05-15,0.13314
1997-05-16,0.12925
1997-05-19,0.127403
1997-05-20,0.12925
1997-05-21,0.126558
1997-05-22,0.124821
1997-05-23,0.126558
1997-05-27,0.12925
1997-05-28,0.127403
1997-05-29,0.124821
1997-05-30,0.124821
1997-06-02,0.127128
1997-06-03,0.125115
1997-06-04,0.124821
1997-06-05,0.125115
1997-06-06,0.125654
1997-06-09,0.124821
1997-06-10,0.121707
1997-06-11,0.122316
1997-06-12,0.120262
1997-06-13,0.118771
1997-06-16,0.116364
1997-06-17,0.122316
1997-06-18,0.119347
1997-06-19,0.118182
1997-06-20,0.116649
1997-06-23,0.115449
1997-06-24,0.11488
1997-06-25,0.113348
1997-06-26,0.11007
1997-06-27,0.11007
1997-06-30,0.10676
1997-07-01,0.098676
1997-07-02,0.0980668
1997-07-03,0.102565
1997-07-07,0.103772
1997-07-08,0.103173
1997-07-09,0.102565
1997-07-10,0.0992653
1997-07-11,0.113665
1997-07-14,0.116933
1997-07-15,0.119347
1997-07-16,0.123297
1997-07-17,0.131382
1997-07-18,0.129848
1997-07-21,0.121138
1997-07-22,0.124183
1997-07-23,0.120843
1997-07-24,0.118771
1997-07-25,0.121707
1997-07-28,0.123297
1997-07-29,0.123603
1997-07-30,0.130173
1997-07-31,0.131382
1997-08-01,0.143688
1997-08-04,0.148118
1997-08-05,0.148118
1997-08-06,0.197373
1997-08-07,0.218626
1997-08-08,0.201171
1997-08-11,0.184152
1997-08-12,0.165305
1997-08-13,0.177307
1997-08-14,0.172445
1997-08-15,0.174211
1997-08-18,0.177307
1997-08-19,0.183266
1997-08-20,0.18473
1997-08-21,0.179969
1997-08-22,0.177307
1997-08-25,0.172769
1997-08-26,0.166689
1997-08-27,0.170069
1997-08-28,0.164992
1997-08-29,0.163174
1997-09-02,0.167642
1997-09-03,0.168487
1997-09-04,0.168487
1997-09-05,0.166128
1997-09-08,0.161306
1997-09-09,0.163771
1997-09-10,0.172151
1997-09-11,0.167642
1997-09-12,0.165305
1997-09-15,0.161306
1997-09-16,0.164694
1997-09-17,0.163771
1997-09-18,0.167308
1997-09-19,0.164694
1997-09-22,0.171246
1997-09-23,0.163174
1997-09-24,0.161306
1997-09-25,0.158369
1997-09-26,0.159833
1997-09-29,0.165305
1997-09-30,0.162582
1997-10-01,0.161306
1997-10-02,0.164694
1997-10-03,0.165905
1997-10-06,0.164694
1997-10-07,0.163771
1997-10-08,0.161306
1997-10-09,0.163174
1997-10-10,0.170069
1997-10-13,0.170069
1997-10-14,0.170069
1997-10-15,0.178789
1997-10-16,0.161306
1997-10-17,0.150838
1997-10-20,0.140063
1997-10-21,0.142734
1997-10-22,0.139209
1997-10-23,0.13314
1997-10-24,0.124183
1997-10-27,0.125654
1997-10-28,0.135869
1997-10-29,0.131382
1997-10-30,0.123603
1997-10-31,0.127728
1997-11-03,0.130173
1997-11-04,0.13467
1997-11-05,0.137648
1997-11-06,0.142413
1997-11-07,0.148118
1997-11-10,0.140063
1997-11-11,0.137648
1997-11-12,0.132284
1997-11-13,0.134996
1997-11-14,0.138254
1997-11-17,0.138553
1997-11-18,0.13531
1997-11-19,0.136753
1997-11-20,0.138553
1997-11-21,0.136165
1997-11-24,0.132284
1997-11-25,0.130173
1997-11-26,0.131382
1997-11-28,0.13314
1997-12-01,0.13314
1997-12-02,0.119075
1997-12-03,0.118182
1997-12-04,0.116933
1997-12-05,0.118771
1997-12-08,0.116649
1997-12-09,0.114253
1997-12-10,0.11066
1997-12-11,0.109176
1997-12-12,0.105865
1997-12-15,0.104363
1997-12-16,0.107367
1997-12-17,0.104363
1997-12-18,0.103772
1997-12-19,0.102565
1997-12-22,0.0998857
1997-12-23,0.0968786
1997-12-24,0.0983713
1997-12-26,0.0998857
1997-12-29,0.0983713
1997-12-30,0.098676
1997-12-31,0.0983713
1998-01-02,0.121707
1998-01-05,0.119075
1998-01-06,0.142076
1998-01-07,0.131382
1998-01-08,0.136165
1998-01-09,0.136165
1998-01-12,0.136753
1998-01-13,0.14636
1998-01-14,0.148118
1998-01-15,0.143688
1998-01-16,0.14127
1998-01-20,0.142734
1998-01-21,0.141488
1998-01-22,0.144226
1998-01-23,0.14636
1998-01-26,0.145788
1998-01-27,0.143393
1998-01-28,0.143688
1998-01-29,0.138553
1998-01-30,0.13739
1998-02-02,0.132541
1998-02-03,0.13739
1998-02-04,0.136753
1998-02-05,0.13739
1998-02-06,0.138553
1998-02-09,0.143688
1998-02-10,0.145788
1998-02-11,0.142413
1998-02-12,0.145201
1998-02-13,0.14636
1998-02-17,0.147214
1998-02-18,0.154167
1998-02-19,0.153235
1998-02-20,0.149973
1998-02-23,0.159226
1998-02-24,0.159833
1998-02-25,0.167308
1998-02-26,0.176362
1998-02-27,0.177307
1998-03-02,0.170667
1998-03-03,0.173346
1998-03-04,0.183266
1998-03-05,0.180281
1998-03-06,0.183266
1998-03-09,0.170667
1998-03-10,0.180281
1998-03-11,0.195841
1998-03-12,0.202431
1998-03-13,0.203362
1998-03-16,0.200032
1998-03-17,0.197373
1998-03-18,0.202115
1998-03-19,0.200612
1998-03-20,0.197616
1998-03-23,0.195841
1998-03-24,0.20999
1998-03-25,0.203707
1998-03-26,0.199119
1998-03-27,0.202115
1998-03-30,0.20573
1998-03-31,0.20627
1998-04-01,0.20627
1998-04-02,0.204923
1998-04-03,0.202723
1998-04-06,0.196771
1998-04-07,0.19139
1998-04-08,0.187402
1998-04-09,0.192322
1998-04-13,0.198293
1998-04-14,0.202115
1998-04-15,0.20573
1998-04-16,0.214746
1998-04-17,0.209678
1998-04-20,0.217437
1998-04-21,0.217437
1998-04-22,0.20627
1998-04-23,0.207547
1998-04-24,0.209678
1998-04-27,0.208136
1998-04-28,0.202115
1998-04-29,0.202431
1998-04-30,0.205188
1998-05-01,0.20999
1998-05-04,0.217731
1998-05-05,0.222495
1998-05-06,0.227368
1998-05-07,0.226177
1998-05-08,0.228249
1998-05-11,0.232148
1998-05-12,0.225853
1998-05-13,0.228249
1998-05-14,0.225245
1998-05-15,0.221659
1998-05-18,0.213487
1998-05-19,0.220098
1998-05-20,0.221659
1998-05-21,0.216571
1998-05-22,0.20902
1998-05-26,0.200032
1998-05-27,0.200612
1998-05-28,0.20573
1998-05-29,0.199708
1998-06-01,0.196771
1998-06-02,0.201526
1998-06-03,0.197373
1998-06-04,0.201171
1998-06-05,0.201526
1998-06-08,0.204315
1998-06-09,0.211672
1998-06-10,0.210327
1998-06-11,0.208764
1998-06-12,0.210887
1998-06-15,0.20627
1998-06-16,0.20999
1998-06-17,0.210887
1998-06-18,0.204923
1998-06-19,0.202723
1998-06-22,0.205188
1998-06-23,0.208764
1998-06-24,0.211672
1998-06-25,0.214128
1998-06-26,0.21116
1998-06-29,0.215059
1998-06-30,0.215059
1998-07-01,0.224636
1998-07-02,0.217437
1998-07-06,0.227659
1998-07-07,0.228513
1998-07-08,0.244201
1998-07-09,0.237531
1998-07-10,0.240488
1998-07-13,0.254296
1998-07-14,0.250722
1998-07-15,0.258235
1998-07-16,0.281325
1998-07-17,0.276531
1998-07-20,0.271691
1998-07-21,0.266945
1998-07-22,0.262429
1998-07-23,0.261849
1998-07-24,0.260042
1998-07-27,0.258235
1998-07-28,0.25191
1998-07-29,0.263341
1998-07-30,0.273517
1998-07-31,0.259452
1998-08-03,0.263341
1998-08-04,0.256151
1998-08-05,0.269951
1998-08-06,0.276531
1998-08-07,0.273517
1998-08-10,0.284369
1998-08-11,0.292346
1998-08-12,0.300595
1998-08-13,0.295712
1998-08-14,0.303412
1998-08-17,0.314316
1998-08-18,0.319117
1998-08-19,0.30743
1998-08-20,0.304346
1998-08-21,0.322448
1998-08-24,0.308589
1998-08-25,0.306223
1998-08-26,0.302881
1998-08-27,0.281325
1998-08-28,0.256151
1998-08-31,0.233632
1998-09-01,0.255839
1998-09-02,0.266622
1998-09-03,0.259452
1998-09-04,0.263341
1998-09-08,0.286667
1998-09-09,0.280401
1998-09-10,0.285783
1998-09-11,0.281894
1998-09-14,0.278625
1998-09-15,0.286098
1998-09-16,0.279832
1998-09-17,0.269951
1998-09-18,0.275599
1998-09-21,0.276828
1998-09-22,0.277375
1998-09-23,0.287286
